x_label;y_label;cl_x;cl_y;hl_x;hl_y;tube_id
5;28;-214,35;-57,7499999999999;;;TUBE.607
3;28;-242,93;-57,7499999999999;;;TUBE.608
1;28;-271,510000000001;-57,7499999999999;;;TUBE.609
18;27;-28,58;-65,9999999999999;;;TUBE.610
16;27;-57,16;-65,9999999999999;;;TUBE.611
14;27;-85,7399999999999;-65,9999999999999;;;TUBE.612
12;27;-114,32;-65,9999999999999;;;TUBE.613
10;27;-142,9;-65,9999999999999;;;TUBE.614
8;27;-171,48;-65,9999999999999;;;TUBE.615
6;27;-200,06;-65,9999999999999;;;TUBE.616
4;27;-228,64;-65,9999999999999;;;TUBE.617
2;27;-257,22;-65,9999999999999;;;TUBE.618
19;26;-14,29;-74,2499999999999;;;TUBE.619
17;26;-42,87;-74,2499999999999;;;TUBE.620
15;26;-71,4499999999999;-74,2499999999999;;;TUBE.621
13;26;-100,03;-74,2499999999999;;;TUBE.622
11;26;-128,61;-74,2499999999999;;;TUBE.623
9;26;-157,19;-74,2499999999999;;;TUBE.624
7;26;-185,77;-74,2499999999999;;;TUBE.625
5;26;-214,35;-74,2499999999999;;;TUBE.626
3;26;-242,93;-74,2499999999999;;;TUBE.627
1;26;-271,510000000001;-74,2499999999999;;;TUBE.628
18;25;-28,58;-82,5;;;TUBE.629
16;25;-57,16;-82,5;;;TUBE.630
14;25;-85,7399999999999;-82,5;;;TUBE.631
12;25;-114,32;-82,5;;;TUBE.632
10;25;-142,9;-82,5;;;TUBE.633
8;25;-171,48;-82,5;;;TUBE.634
6;25;-200,06;-82,5;;;TUBE.635
4;25;-228,64;-82,5;;;TUBE.636
2;25;-257,22;-82,5;;;TUBE.637
19;24;-14,29;-90,75;;;TUBE.638
17;24;-42,87;-90,75;;;TUBE.639
15;24;-71,4499999999999;-90,75;;;TUBE.640
13;24;-100,03;-90,75;;;TUBE.641
11;24;-128,61;-90,75;;;TUBE.642
9;24;-157,19;-90,75;;;TUBE.643
7;24;-185,77;-90,75;;;TUBE.644
5;24;-214,35;-90,75;;;TUBE.645
3;24;-242,93;-90,75;;;TUBE.646
18;23;-28,58;-99;;;TUBE.647
16;23;-57,16;-99;;;TUBE.648
14;23;-85,7399999999999;-99;;;TUBE.649
12;23;-114,32;-99;;;TUBE.650
10;23;-142,9;-99;;;TUBE.651
8;23;-171,48;-99;;;TUBE.652
6;23;-200,06;-99;;;TUBE.653
4;23;-228,64;-99;;;TUBE.654
2;23;-257,22;-99;;;TUBE.655
19;22;-14,29;-107,25;;;TUBE.656
17;22;-42,87;-107,25;;;TUBE.657
15;22;-71,4499999999999;-107,25;;;TUBE.658
13;22;-100,03;-107,25;;;TUBE.659
11;22;-128,61;-107,25;;;TUBE.660
9;22;-157,19;-107,25;;;TUBE.661
7;22;-185,77;-107,25;;;TUBE.662
5;22;-214,35;-107,25;;;TUBE.663
3;22;-242,93;-107,25;;;TUBE.664
18;21;-28,58;-115,5;;;TUBE.665
16;21;-57,16;-115,5;;;TUBE.666
14;21;-85,7399999999999;-115,5;;;TUBE.667
12;21;-114,32;-115,5;;;TUBE.668
10;21;-142,9;-115,5;;;TUBE.669
8;21;-171,48;-115,5;;;TUBE.670
6;21;-200,06;-115,5;;;TUBE.671
4;21;-228,64;-115,5;;;TUBE.672
19;20;-14,29;-123,75;;;TUBE.673
17;20;-42,87;-123,75;;;TUBE.674
15;20;-71,4499999999999;-123,75;;;TUBE.675
13;20;-100,03;-123,75;;;TUBE.676
11;20;-128,61;-123,75;;;TUBE.677
9;20;-157,19;-123,75;;;TUBE.678
7;20;-185,77;-123,75;;;TUBE.679
5;20;-214,35;-123,75;;;TUBE.680
3;20;-242,93;-123,75;;;TUBE.681
18;19;-28,58;-132;;;TUBE.682
16;19;-57,16;-132;;;TUBE.683
14;19;-85,7399999999999;-132;;;TUBE.684
12;19;-114,32;-132;;;TUBE.685
10;19;-142,9;-132;;;TUBE.686
8;19;-171,48;-132;;;TUBE.687
6;19;-200,06;-132;;;TUBE.688
4;19;-228,64;-132;;;TUBE.689
19;18;-14,29;-140,25;;;TUBE.690
17;18;-42,87;-140,25;;;TUBE.691
15;18;-71,4499999999999;-140,25;;;TUBE.692
13;18;-100,03;-140,25;;;TUBE.693
11;18;-128,61;-140,25;;;TUBE.694
9;18;-157,19;-140,25;;;TUBE.695
7;18;-185,77;-140,25;;;TUBE.696
5;18;-214,35;-140,25;;;TUBE.697
3;18;-242,93;-140,25;;;TUBE.698
18;17;-28,58;-148,5;;;TUBE.699
16;17;-57,16;-148,5;;;TUBE.700
14;17;-85,7399999999999;-148,5;;;TUBE.701
12;17;-114,32;-148,5;;;TUBE.702
10;17;-142,9;-148,5;;;TUBE.703
8;17;-171,48;-148,5;;;TUBE.704
6;17;-200,06;-148,5;;;TUBE.705
4;17;-228,64;-148,5;;;TUBE.706
19;16;-14,29;-156,75;;;TUBE.707
17;16;-42,87;-156,75;;;TUBE.708
15;16;-71,4499999999999;-156,75;;;TUBE.709
13;16;-100,03;-156,75;;;TUBE.710
11;16;-128,61;-156,75;;;TUBE.711
9;16;-157,19;-156,75;;;TUBE.712
7;16;-185,77;-156,75;;;TUBE.713
5;16;-214,35;-156,75;;;TUBE.714
18;15;-28,58;-165;;;TUBE.715
16;15;-57,16;-165;;;TUBE.716
14;15;-85,7399999999999;-165;;;TUBE.717
12;15;-114,32;-165;;;TUBE.718
10;15;-142,9;-165;;;TUBE.719
8;15;-171,48;-165;;;TUBE.720
6;15;-200,06;-165;;;TUBE.721
19;14;-14,29;-173,25;;;TUBE.722
17;14;-42,87;-173,25;;;TUBE.723
15;14;-71,4499999999999;-173,25;;;TUBE.724
13;14;-100,03;-173,25;;;TUBE.725
11;14;-128,61;-173,25;;;TUBE.726
9;14;-157,19;-173,25;;;TUBE.727
7;14;-185,77;-173,25;;;TUBE.728
5;14;-214,35;-173,25;;;TUBE.729
18;13;-28,58;-181,5;;;TUBE.730
16;13;-57,16;-181,5;;;TUBE.731
14;13;-85,7399999999999;-181,5;;;TUBE.732
12;13;-114,32;-181,5;;;TUBE.733
10;13;-142,9;-181,5;;;TUBE.734
8;13;-171,48;-181,5;;;TUBE.735
6;13;-200,06;-181,5;;;TUBE.736
19;12;-14,29;-189,75;;;TUBE.737
17;12;-42,87;-189,75;;;TUBE.738
15;12;-71,4499999999999;-189,75;;;TUBE.739
13;12;-100,03;-189,75;;;TUBE.740
11;12;-128,61;-189,75;;;TUBE.741
9;12;-157,19;-189,75;;;TUBE.742
7;12;-185,77;-189,75;;;TUBE.743
18;11;-28,58;-198;;;TUBE.744
16;11;-57,16;-198;;;TUBE.745
14;11;-85,7399999999999;-198;;;TUBE.746
12;11;-114,32;-198;;;TUBE.747
10;11;-142,9;-198;;;TUBE.748
8;11;-171,48;-198;;;TUBE.749
19;10;-14,29;-206,25;;;TUBE.750
17;10;-42,87;-206,25;;;TUBE.751
15;10;-71,4499999999999;-206,25;;;TUBE.752
13;10;-100,03;-206,25;;;TUBE.753
11;10;-128,61;-206,25;;;TUBE.754
9;10;-157,19;-206,25;;;TUBE.755
7;10;-185,77;-206,25;;;TUBE.756
18;9;-28,58;-214,5;;;TUBE.757
16;9;-57,16;-214,5;;;TUBE.758
14;9;-85,7399999999999;-214,5;;;TUBE.759
12;9;-114,32;-214,5;;;TUBE.760
10;9;-142,9;-214,5;;;TUBE.761
8;9;-171,48;-214,5;;;TUBE.762
19;8;-14,29;-222,75;;;TUBE.763
17;8;-42,87;-222,75;;;TUBE.764
15;8;-71,4499999999999;-222,75;;;TUBE.765
13;8;-100,03;-222,75;;;TUBE.766
11;8;-128,61;-222,75;;;TUBE.767
9;8;-157,19;-222,75;;;TUBE.768
18;7;-28,58;-231;;;TUBE.769
16;7;-57,16;-231;;;TUBE.770
14;7;-85,7399999999999;-231;;;TUBE.771
12;7;-114,32;-231;;;TUBE.772
10;7;-142,9;-231;;;TUBE.773
19;6;-14,29;-239,25;;;TUBE.774
17;6;-42,87;-239,25;;;TUBE.775
15;6;-71,4499999999999;-239,25;;;TUBE.776
13;6;-100,03;-239,25;;;TUBE.777
11;6;-128,61;-239,25;;;TUBE.778
18;5;-28,58;-247,5;;;TUBE.779
16;5;-57,16;-247,5;;;TUBE.780
14;5;-85,7399999999999;-247,5;;;TUBE.781
12;5;-114,32;-247,5;;;TUBE.782
19;4;-14,29;-255,750000000001;;;TUBE.783
17;4;-42,87;-255,750000000001;;;TUBE.784
15;4;-71,4499999999999;-255,750000000001;;;TUBE.785
13;4;-100,03;-255,750000000001;;;TUBE.786
18;3;-28,58;-264,000000000001;;;TUBE.787
16;3;-57,16;-264,000000000001;;;TUBE.788
14;3;-85,7399999999999;-264,000000000001;;;TUBE.789
19;2;-14,29;-272,250000000001;;;TUBE.790
17;2;-42,87;-272,250000000001;;;TUBE.791
18;35;-28,58;0;;;TUBE.792
16;35;-57,16;0;;;TUBE.793
14;35;-85,7399999999999;0;;;TUBE.794
12;35;-114,32;0;;;TUBE.795
10;35;-142,9;0;;;TUBE.796
8;35;-171,48;0;;;TUBE.797
6;35;-200,06;0;;;TUBE.798
4;35;-228,64;0;;;TUBE.799
2;35;-257,22;0;;;TUBE.800
19;36;-14,29;8,25;;;TUBE.801
17;36;-42,87;8,25;;;TUBE.802
15;36;-71,4499999999999;8,25;;;TUBE.803
13;36;-100,03;8,25;;;TUBE.804
11;36;-128,61;8,25;;;TUBE.805
9;36;-157,19;8,25;;;TUBE.806
7;36;-185,77;8,25;;;TUBE.807
5;36;-214,35;8,25;;;TUBE.808
3;36;-242,93;8,25;;;TUBE.809
1;36;-271,510000000001;8,25;;;TUBE.810
18;37;-28,58;16,5;;;TUBE.811
16;37;-57,16;16,5;;;TUBE.812
14;37;-85,7399999999999;16,5;;;TUBE.813
12;37;-114,32;16,5;;;TUBE.814
10;37;-142,9;16,5;;;TUBE.815
8;37;-171,48;16,5;;;TUBE.816
6;37;-200,06;16,5;;;TUBE.817
4;37;-228,64;16,5;;;TUBE.818
2;37;-257,22;16,5;;;TUBE.819
19;38;-14,29;24,75;;;TUBE.820
17;38;-42,87;24,75;;;TUBE.821
15;38;-71,4499999999999;24,75;;;TUBE.822
13;38;-100,03;24,75;;;TUBE.823
11;38;-128,61;24,75;;;TUBE.824
9;38;-157,19;24,75;;;TUBE.825
7;38;-185,77;24,75;;;TUBE.826
5;38;-214,35;24,75;;;TUBE.827
3;38;-242,93;24,75;;;TUBE.828
1;38;-271,510000000001;24,75;;;TUBE.829
18;39;-28,58;33,0000000000001;;;TUBE.830
16;39;-57,16;33,0000000000001;;;TUBE.831
14;39;-85,7399999999999;33,0000000000001;;;TUBE.832
12;39;-114,32;33,0000000000001;;;TUBE.833
10;39;-142,9;33,0000000000001;;;TUBE.834
8;39;-171,48;33,0000000000001;;;TUBE.835
6;39;-200,06;33,0000000000001;;;TUBE.836
4;39;-228,64;33,0000000000001;;;TUBE.837
2;39;-257,22;33,0000000000001;;;TUBE.838
19;40;-14,29;41,2500000000001;;;TUBE.839
17;40;-42,87;41,2500000000001;;;TUBE.840
15;40;-71,4499999999999;41,2500000000001;;;TUBE.841
13;40;-100,03;41,2500000000001;;;TUBE.842
11;40;-128,61;41,2500000000001;;;TUBE.843
9;40;-157,19;41,2500000000001;;;TUBE.844
7;40;-185,77;41,2500000000001;;;TUBE.845
5;40;-214,35;41,2500000000001;;;TUBE.846
3;40;-242,93;41,2500000000001;;;TUBE.847
1;40;-271,510000000001;41,2500000000001;;;TUBE.848
18;41;-28,58;49,5000000000001;;;TUBE.849
16;41;-57,16;49,5000000000001;;;TUBE.850
14;41;-85,7399999999999;49,5000000000001;;;TUBE.851
12;41;-114,32;49,5000000000001;;;TUBE.852
10;41;-142,9;49,5000000000001;;;TUBE.853
8;41;-171,48;49,5000000000001;;;TUBE.854
6;41;-200,06;49,5000000000001;;;TUBE.855
4;41;-228,64;49,5000000000001;;;TUBE.856
2;41;-257,22;49,5000000000001;;;TUBE.857
19;42;-14,29;57,7499999999999;;;TUBE.858
17;42;-42,87;57,7499999999999;;;TUBE.859
15;42;-71,4499999999999;57,7499999999999;;;TUBE.860
13;42;-100,03;57,7499999999999;;;TUBE.861
11;42;-128,61;57,7499999999999;;;TUBE.862
9;42;-157,19;57,7499999999999;;;TUBE.863
7;42;-185,77;57,7499999999999;;;TUBE.864
5;42;-214,35;57,7499999999999;;;TUBE.865
3;42;-242,93;57,7499999999999;;;TUBE.866
1;42;-271,510000000001;57,7499999999999;;;TUBE.867
18;43;-28,58;65,9999999999999;;;TUBE.868
16;43;-57,16;65,9999999999999;;;TUBE.869
14;43;-85,7399999999999;65,9999999999999;;;TUBE.870
12;43;-114,32;65,9999999999999;;;TUBE.871
10;43;-142,9;65,9999999999999;;;TUBE.872
8;43;-171,48;65,9999999999999;;;TUBE.873
6;43;-200,06;65,9999999999999;;;TUBE.874
4;43;-228,64;65,9999999999999;;;TUBE.875
2;43;-257,22;65,9999999999999;;;TUBE.876
19;44;-14,29;74,2499999999999;;;TUBE.877
17;44;-42,87;74,2499999999999;;;TUBE.878
15;44;-71,4499999999999;74,2499999999999;;;TUBE.879
13;44;-100,03;74,2499999999999;;;TUBE.880
11;44;-128,61;74,2499999999999;;;TUBE.881
9;44;-157,19;74,2499999999999;;;TUBE.882
7;44;-185,77;74,2499999999999;;;TUBE.883
5;44;-214,35;74,2499999999999;;;TUBE.884
3;44;-242,93;74,2499999999999;;;TUBE.885
1;44;-271,510000000001;74,2499999999999;;;TUBE.886
18;45;-28,58;82,5;;;TUBE.887
16;45;-57,16;82,5;;;TUBE.888
14;45;-85,7399999999999;82,5;;;TUBE.889
12;45;-114,32;82,5;;;TUBE.890
10;45;-142,9;82,5;;;TUBE.891
8;45;-171,48;82,5;;;TUBE.892
6;45;-200,06;82,5;;;TUBE.893
4;45;-228,64;82,5;;;TUBE.894
2;45;-257,22;82,5;;;TUBE.895
19;46;-14,29;90,75;;;TUBE.896
17;46;-42,87;90,75;;;TUBE.897
15;46;-71,4499999999999;90,75;;;TUBE.898
13;46;-100,03;90,75;;;TUBE.899
11;46;-128,61;90,75;;;TUBE.900
9;46;-157,19;90,75;;;TUBE.901
7;46;-185,77;90,75;;;TUBE.902
5;46;-214,35;90,75;;;TUBE.903
3;46;-242,93;90,75;;;TUBE.904
18;47;-28,58;99;;;TUBE.905
16;47;-57,16;99;;;TUBE.906
14;47;-85,7399999999999;99;;;TUBE.907
12;47;-114,32;99;;;TUBE.908
10;47;-142,9;99;;;TUBE.909
8;47;-171,48;99;;;TUBE.910
6;47;-200,06;99;;;TUBE.911
4;47;-228,64;99;;;TUBE.912
2;47;-257,22;99;;;TUBE.913
19;48;-14,29;107,25;;;TUBE.914
17;48;-42,87;107,25;;;TUBE.915
15;48;-71,4499999999999;107,25;;;TUBE.916
13;48;-100,03;107,25;;;TUBE.917
11;48;-128,61;107,25;;;TUBE.918
9;48;-157,19;107,25;;;TUBE.919
7;48;-185,77;107,25;;;TUBE.920
5;48;-214,35;107,25;;;TUBE.921
3;48;-242,93;107,25;;;TUBE.922
18;49;-28,58;115,5;;;TUBE.923
16;49;-57,16;115,5;;;TUBE.924
14;49;-85,7399999999999;115,5;;;TUBE.925
12;49;-114,32;115,5;;;TUBE.926
10;49;-142,9;115,5;;;TUBE.927
8;49;-171,48;115,5;;;TUBE.928
6;49;-200,06;115,5;;;TUBE.929
4;49;-228,64;115,5;;;TUBE.930
19;50;-14,29;123,75;;;TUBE.931
17;50;-42,87;123,75;;;TUBE.932
15;50;-71,4499999999999;123,75;;;TUBE.933
13;50;-100,03;123,75;;;TUBE.934
11;50;-128,61;123,75;;;TUBE.935
9;50;-157,19;123,75;;;TUBE.936
7;50;-185,77;123,75;;;TUBE.937
5;50;-214,35;123,75;;;TUBE.938
3;50;-242,93;123,75;;;TUBE.939
18;51;-28,58;132;;;TUBE.940
16;51;-57,16;132;;;TUBE.941
14;51;-85,7399999999999;132;;;TUBE.942
12;51;-114,32;132;;;TUBE.943
10;51;-142,9;132;;;TUBE.944
8;51;-171,48;132;;;TUBE.945
6;51;-200,06;132;;;TUBE.946
4;51;-228,64;132;;;TUBE.947
19;52;-14,29;140,25;;;TUBE.948
17;52;-42,87;140,25;;;TUBE.949
15;52;-71,4499999999999;140,25;;;TUBE.950
13;52;-100,03;140,25;;;TUBE.951
11;52;-128,61;140,25;;;TUBE.952
9;52;-157,19;140,25;;;TUBE.953
7;52;-185,77;140,25;;;TUBE.954
5;52;-214,35;140,25;;;TUBE.955
3;52;-242,93;140,25;;;TUBE.956
18;53;-28,58;148,5;;;TUBE.957
16;53;-57,16;148,5;;;TUBE.958
14;53;-85,7399999999999;148,5;;;TUBE.959
12;53;-114,32;148,5;;;TUBE.960
10;53;-142,9;148,5;;;TUBE.961
8;53;-171,48;148,5;;;TUBE.962
6;53;-200,06;148,5;;;TUBE.963
4;53;-228,64;148,5;;;TUBE.964
19;54;-14,29;156,75;;;TUBE.965
17;54;-42,87;156,75;;;TUBE.966
15;54;-71,4499999999999;156,75;;;TUBE.967
13;54;-100,03;156,75;;;TUBE.968
11;54;-128,61;156,75;;;TUBE.969
9;54;-157,19;156,75;;;TUBE.970
7;54;-185,77;156,75;;;TUBE.971
5;54;-214,35;156,75;;;TUBE.972
18;55;-28,58;165;;;TUBE.973
16;55;-57,16;165;;;TUBE.974
14;55;-85,7399999999999;165;;;TUBE.975
12;55;-114,32;165;;;TUBE.976
10;55;-142,9;165;;;TUBE.977
8;55;-171,48;165;;;TUBE.978
6;55;-200,06;165;;;TUBE.979
19;56;-14,29;173,25;;;TUBE.980
17;56;-42,87;173,25;;;TUBE.981
15;56;-71,4499999999999;173,25;;;TUBE.982
13;56;-100,03;173,25;;;TUBE.983
11;56;-128,61;173,25;;;TUBE.984
9;56;-157,19;173,25;;;TUBE.985
7;56;-185,77;173,25;;;TUBE.986
5;56;-214,35;173,25;;;TUBE.987
18;57;-28,58;181,5;;;TUBE.988
16;57;-57,16;181,5;;;TUBE.989
14;57;-85,7399999999999;181,5;;;TUBE.990
12;57;-114,32;181,5;;;TUBE.991
10;57;-142,9;181,5;;;TUBE.992
8;57;-171,48;181,5;;;TUBE.993
6;57;-200,06;181,5;;;TUBE.994
19;58;-14,29;189,75;;;TUBE.995
17;58;-42,87;189,75;;;TUBE.996
15;58;-71,4499999999999;189,75;;;TUBE.997
13;58;-100,03;189,75;;;TUBE.998
11;58;-128,61;189,75;;;TUBE.999
9;58;-157,19;189,75;;;TUBE.1000
7;58;-185,77;189,75;;;TUBE.1001
18;59;-28,58;198;;;TUBE.1002
16;59;-57,16;198;;;TUBE.1003
14;59;-85,7399999999999;198;;;TUBE.1004
12;59;-114,32;198;;;TUBE.1005
10;59;-142,9;198;;;TUBE.1006
8;59;-171,48;198;;;TUBE.1007
19;60;-14,29;206,25;;;TUBE.1008
17;60;-42,87;206,25;;;TUBE.1009
15;60;-71,4499999999999;206,25;;;TUBE.1010
13;60;-100,03;206,25;;;TUBE.1011
11;60;-128,61;206,25;;;TUBE.1012
9;60;-157,19;206,25;;;TUBE.1013
7;60;-185,77;206,25;;;TUBE.1014
18;61;-28,58;214,5;;;TUBE.1015
16;61;-57,16;214,5;;;TUBE.1016
14;61;-85,7399999999999;214,5;;;TUBE.1017
12;61;-114,32;214,5;;;TUBE.1018
10;61;-142,9;214,5;;;TUBE.1019
8;61;-171,48;214,5;;;TUBE.1020
19;62;-14,29;222,75;;;TUBE.1021
17;62;-42,87;222,75;;;TUBE.1022
15;62;-71,4499999999999;222,75;;;TUBE.1023
13;62;-100,03;222,75;;;TUBE.1024
11;62;-128,61;222,75;;;TUBE.1025
9;62;-157,19;222,75;;;TUBE.1026
18;63;-28,58;231;;;TUBE.1027
16;63;-57,16;231;;;TUBE.1028
14;63;-85,7399999999999;231;;;TUBE.1029
12;63;-114,32;231;;;TUBE.1030
10;63;-142,9;231;;;TUBE.1031
19;64;-14,29;239,25;;;TUBE.1032
17;64;-42,87;239,25;;;TUBE.1033
15;64;-71,4499999999999;239,25;;;TUBE.1034
13;64;-100,03;239,25;;;TUBE.1035
11;64;-128,61;239,25;;;TUBE.1036
18;65;-28,58;247,5;;;TUBE.1037
16;65;-57,16;247,5;;;TUBE.1038
14;65;-85,7399999999999;247,5;;;TUBE.1039
12;65;-114,32;247,5;;;TUBE.1040
19;66;-14,29;255,750000000001;;;TUBE.1041
17;66;-42,87;255,750000000001;;;TUBE.1042
15;66;-71,4499999999999;255,750000000001;;;TUBE.1043
13;66;-100,03;255,750000000001;;;TUBE.1044
18;67;-28,58;264,000000000001;;;TUBE.1045
16;67;-57,16;264,000000000001;;;TUBE.1046
14;67;-85,7399999999999;264,000000000001;;;TUBE.1047
19;68;-14,29;272,250000000001;;;TUBE.1048
17;68;-42,87;272,250000000001;;;TUBE.1049
